,Symbol,Name,MarketCap,Sector,Industry,L2,risk_score,close_price,return_2019,return_2018,return_2017,return_2016,return_2015,return_2014,return_2013,return_2012,return_2011,return_2010
142,ABTX,"Allegiance Bancshares, Inc.",778316552.2,Finance,Major Banks,Small Cap,0.2372054757427425,36.42,,,,,,,,,,
143,ALGT,Allegiant Travel Company,2895923169.92,Transportation,Air Freight/Delivery Services,Mid Cap,0.23245126526887377,167.98,0.7697634891907728,-0.3394823748759005,-0.05155472020829588,0.007784028737653381,0.1333278118785588,0.4520414054737487,0.4670509546359747,0.4146386955589332,0.08326571203146949,0.05940891715441077
144,ALGR,Allegro Merger Corp.,195898680.0,Finance,Business Services,Micro Cap,0.026646897167166516,10.26,,,,,,,,,,
148,ALNA,"Allena Pharmaceuticals, Inc.",62770653.875,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Micro Cap,1.2340987944614288,2.1857,,,,,,,,,,
149,ARLP,"Alliance Resource Partners, L.P.",1409430033.0,Energy,Coal Mining,Small Cap,0.32318890928690075,9.23,-0.28898867943541695,-0.018971797167820492,-0.04035484810757939,0.8764905199906206,-0.6548087614797684,0.17959648969694175,0.41337592015798674,-0.18149758402207683,0.2070180973483664,0.6176748187144947
150,LNT,Alliant Energy Corporation,13738547013.72,Public Utilities,Power Generation,Large Cap,0.1302263241458009,58.85,0.3342624960259133,0.023697327792308265,0.16047701201944675,0.2543879315966906,-0.02625213980283647,0.3339855340712019,0.21954569967555004,0.05780896219622211,0.2526926022397422,0.2723328855383189
151,AESE,"Allied Esports Entertainment, Inc.",73004859.9,Consumer Services,Services-Misc. Amusement & Recreation,Micro Cap,0.8139950487474881,3.2,,,,,,,,,,
152,AHPI,"Allied Healthcare Products, Inc.",6409618.589,Health Care,Industrial Specialties,Micro Cap,0.9885570533286179,3.7498,-0.33333333333333337,-0.12440185738347576,0.04499995708465576,-0.1071428609441738,-0.39130435627665083,-0.19298243137387772,-0.1330798965100235,-0.22647057627311662,-0.20930233847585555,-0.1977611784282789
153,AMOT,"Allied Motion Technologies, Inc.",474428046.4,Capital Goods,Electrical Products,Small Cap,0.3673629661368541,46.88,0.08875048897067139,0.35400973882166653,0.5528822876444834,-0.17907962543397438,0.1099098283246207,0.916360893140602,0.9110934432340045,0.18841315093543232,-0.17423855258473853,1.751999918867389
154,ALLO,"Allogene Therapeutics, Inc.",3086561197.32,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Mid Cap,0.4284688946263095,23.04,,,,,,,,,,
155,ALLT,Allot Ltd.,325656609.24,Technology,Computer Communications Equipment,Small Cap,0.30362831567836335,9.54,0.4003294496898713,0.13883682149113152,0.11273485723455545,-0.1769759758468058,-0.366013074271904,-0.3932584113853459,-0.15095396332496036,0.17236841568656236,0.3058418694965559,1.9543147650445452
156,MDRX,"Allscripts Healthcare Solutions, Inc.",1574952091.5,Technology,EDP Services,Small Cap,0.33404134783459305,8.865,0.018672131233495648,-0.3374570297627003,0.4250734707514814,-0.3361508477129086,0.20438524378364176,-0.17399738510645713,0.6411889504176425,-0.5026399255187429,-0.017125060501651523,-0.04745423164584672
157,ALNY,"Alnylam Pharmaceuticals, Inc.",13247211382.08,Health Care,Major Pharmaceuticals,Large Cap,0.40435929547392374,118.465,0.5796186035414788,-0.42613142927350267,2.393429693160372,-0.6022944670761718,-0.029484542374758393,0.5085535831455648,2.523287838452483,1.239263908492195,-0.1734280017939911,-0.44040867269866546
158,AOSL,Alpha and Omega Semiconductor Limited,348161355.66,Technology,Semiconductors,Small Cap,0.4970113543972832,13.215,0.33660455803932043,-0.37713941318952515,-0.23084154874194807,1.314472407938514,0.038417986921839065,0.14785996597695772,-0.08214281091884479,0.14911076392379186,-0.4302416222721235,
159,GOOG,Alphabet Inc.,1021006402625.11,Technology,"Computer Software: Programming, Data Processing",Large Cap,0.23385013700028892,1426.02,0.291045894152292,-0.010311581432293937,0.35575654230805753,0.01705144734101216,0.4455993332809358,-0.05965611382536384,0.5843111748344836,0.09518502864674527,0.0874286662023851,-0.04195301478158553
160,GOOGL,Alphabet Inc.,1020406374544.48,Technology,"Computer Software: Programming, Data Processing",Large Cap,0.2301120755960945,1424.0675,0.2817620432526291,-0.008012211202726327,0.32929523400506544,0.018560175653467903,0.46611775739438555,-0.05394020878676775,0.5843110888722529,0.09518495152326256,0.08742867772071738,-0.04195292645890214
161,SMCP,AlphaMark Actively Managed Small Cap ETF,22832949.26,,,Micro Cap,0.13738055074855124,24.865,,,,,,,,,,
162,ATEC,"Alphatec Holdings, Inc.",455913344.5,Health Care,Medical/Dental Instruments,Small Cap,0.6927274682133256,6.12,2.100436691224822,-0.13909778648075277,-0.1713395469720247,-0.10833329911585121,-0.7872340491489471,-0.2985074839312605,0.21818190750668864,-0.040697683014912056,-0.3629630118022489,-0.4943820131076042
163,ALPN,"Alpine Immune Sciences, Inc.",62640778.16,Health Care,Major Pharmaceuticals,Micro Cap,0.8636047832427308,3.0395,,,,,,,,,,
164,ALTR,Altair Engineering Inc.,2806356831.2,Technology,Computer Software: Prepackaged Software,Mid Cap,0.42904488123851403,36.085,,,,,,,,,,
165,ATHE,Alterity Therapeutics Limited,5177023.48,Health Care,Major Pharmaceuticals,Micro Cap,0.8147124642816459,0.7901,-0.39062500873114936,-0.5897435838654195,0.9141103648382034,-0.622685201282118,-0.5609755991187428,-0.7660485061506322,2.186363786442551,0.4965986696134699,0.17599995930989576,-0.053030312152532066
166,ALT,"Altimmune, Inc.",28222052.48,Health Care,Major Pharmaceuticals,Micro Cap,0.8289942680706206,1.88,-0.08252425330423852,-0.96549413875287,2386.999994933605,-0.9984756096979245,-0.06285716465541291,5.363636363636363,0.2941176470588236,0.9318181399471512,-0.9713541671840681,-0.088102565440492
167,ASPS,Altisource Portfolio Solutions S.A.,304675563.84,Consumer Services,Other Consumer Services,Small Cap,0.38272871813242154,19.15,-0.14050688659722466,-0.19678572246006554,0.05302744788720437,-0.04386908798213274,-0.17697547462441776,-0.7869885905854342,0.8306982353074286,0.7267835990216496,0.7478231245334603,0.3677941590059979
168,AIMC,Altra Industrial Motion Corp.,2366534993.1,Capital Goods,Industrial Machinery/Components,Mid Cap,0.41069541396764664,33.92,0.4699791796798507,-0.49185614731606697,0.38655367194651835,0.5027386153370657,-0.09727146301988443,-0.1583659604980947,0.5730287780484415,0.18133108846618473,-0.05186329851790139,0.6080972177207973
169,ALTM,Altus Midstream Company,861062658.25,Public Utilities,Natural Gas Distribution,Small Cap,0.6543531638876602,2.05,,,,,,,,,,
170,AMAG,"AMAG Pharmaceuticals, Inc.",401562669.44,Health Care,Major Pharmaceuticals,Small Cap,0.6761516353671057,9.55,-0.1988149827199106,0.1464150626704377,-0.6192528652158905,0.15269952373145368,-0.29164708374800197,0.7553541073549734,0.6505778806037361,-0.22210469821023926,0.044751350766359055,-0.5240599273612605
171,AMAL,Amalgamated Bank,597211069.2,Consumer Non-Durables,Textiles,Small Cap,0.2515457984051529,18.23,,,,,,,,,,
172,AMRN,Amarin Corporation plc,7055451529.39,Health Care,Major Pharmaceuticals,Mid Cap,0.619445554325503,19.6,0.5753123493679788,2.3940146832540985,0.30194815851058365,0.6296296015968748,0.9285713764390873,-0.5025380686086364,-0.7564894942579141,0.08010686245724052,-0.08658537251973442,4.734265811216328
173,AMRK,"A-Mark Precious Metals, Inc.",60329841.0,Basic Industries,Other Specialty Stores,Micro Cap,0.36209306549715575,8.2,,,,,,,,,,
174,AMZN,"Amazon.com, Inc.",924522992078.4,Consumer Services,Catalog/Specialty Distribution,Large Cap,0.21563039078233298,1835.63,0.23027757003375604,0.28431683440327227,0.5595636287865653,0.1094556493887997,1.1778314849557243,-0.22177085821207054,0.5896281592329817,0.44927779475157625,-0.03833329942491315,0.33809094768851256
175,AMBC,"Ambac Financial Group, Inc.",1031794476.0,Finance,Property-Casualty Insurers,Small Cap,0.23032752086279326,21.99,,,,,,,,,,
177,AMBA,"Ambarella, Inc.",2102923637.38,Technology,Semiconductors,Mid Cap,0.4178261391044568,58.76,,,,,,,,,,
178,AMCX,AMC Networks Inc.,2347334203.5,Consumer Services,Television Services,Mid Cap,0.27571636813255057,37.58,,,,,,,,,,
179,AMCI,AMCI Acquisition Corp.,280612677.28,Finance,Business Services,Micro Cap,0.038700954697861105,10.19,,,,,,,,,,
182,DOX,Amdocs Limited,10023098427.33,Technology,EDP Services,Large Cap,0.17207951738702887,73.665,0.254885546802472,-0.09123181886633458,0.13968484228790645,0.081943909950013,0.1839276733070414,0.14663833707174234,0.2303155320617365,0.20069235295844456,0.0385877195806239,-0.037154030278930494
183,AMED,Amedisys Inc,5815945389.67,Health Care,Medical/Nursing Services,Mid Cap,0.31611212227318813,178.06,0.4253265929382204,1.2217795986426019,0.23645314951438445,0.08418111391101357,0.33969332823753895,1.0061517533755215,0.29354549705107225,0.03666366432621637,-0.6743283627638177,-0.3106995668356175
184,AMTB,Amerant Bancorp Inc.,875377365.5,Finance,Major Banks,Small Cap,0.39623627171471276,20.02,,,,,,,,,,
185,AMTBB,Amerant Bancorp Inc.,669711212.5,Finance,Major Banks,Small Cap,0.4679801042420215,14.17,,,,,,,,,,
186,UHAL,Amerco,7463900580.08,Consumer Services,Rental/Leasing Companies,Mid Cap,0.2159813070110148,362.52,0.1500892063992516,-0.12679438206223848,0.02937682154467569,-0.04558954356697542,0.3898210230420236,0.20018672138588633,0.875562026769747,0.4982065874559698,-0.06868921523582527,0.9316169481057339
187,AMRH,"Ameri Holdings, Inc.",3995401.29,Technology,Semiconductors,Micro Cap,0.9598920713586733,1.4,,,,,,,,,,
189,ATAX,"America First Multifamily Investors, L.P.",462955902.44,Finance,Finance: Consumer Services,Small Cap,0.1708592052655605,7.7,0.46575669361288496,0.010223752678606868,0.21867406956352453,0.1677520232418508,0.05394705118381893,-0.0885855408941606,0.015828794801928003,0.4724456182514405,0.03383340994836215,-0.04090075109999036
190,AMOV,"America Movil, S.A.B. de C.V.",54418619994.09,Public Utilities,Telecommunications Equipment,Large Cap,0.2872611105753954,16.08,0.15950380812181875,-0.158084782003571,0.41053777582424544,-0.09989888343584008,-0.3170829651829028,-0.036662979123812445,0.023630199083844117,0.04226953762103647,-0.20491587959358293,0.24156119914707785
191,AAL,"American Airlines Group, Inc.",12440846376.4,Transportation,Air Freight/Delivery Services,Large Cap,0.3444569980680166,26.1,-0.09571936820909843,-0.3768906345310228,0.12398096392555225,0.11480899210045714,-0.2035443748806094,1.1346894252357504,0.8703704408799606,1.662721519433993,-0.493506422241337,1.0681812999530527
192,AFIN,"American Finance Trust, Inc.",1410859869.645,Consumer Services,Real Estate Investment Trusts,Small Cap,0.2792145512505788,13.11,,,,,,,,,,
193,AFINP,"American Finance Trust, Inc.",30300000.0,Consumer Services,Real Estate Investment Trusts,Micro Cap,,25.22,,,,,,,,,,
194,AMNB,"American National Bankshares, Inc.",417750300.24,Finance,Major Banks,Small Cap,0.24907333307714755,35.43,0.3905098486155476,-0.21406875196025021,0.12953111437597142,0.4070287930446286,0.07384694995722052,-0.015673836663119944,0.35481371830499264,0.0811513245004356,-0.13237365394771528,0.12562704656085355
195,ANAT,American National Insurance Company,3089608152.0,Finance,Life Insurance,Mid Cap,0.19242567541737235,111.9,-0.04992465699592319,0.032783305117215944,0.058059986535761166,0.2533905651089483,-0.07735552101325016,0.025057371080826396,0.7305634986292746,-0.02303425893269717,-0.11160580935513575,-0.2582416962118306
196,AOBC,American Outdoor Brands Corporation,519775575.68,Capital Goods,Ordnance And Accessories,Small Cap,0.45310478354161504,9.28,-0.2783825831478328,0.0015575937579195287,-0.3908918311641767,-0.04094629832911745,1.3210136137760116,-0.29799848571503307,0.5983412845745093,0.9357796609928515,0.1657754337959101,-0.08557460391039096
197,APEI,"American Public Education, Inc.",430226769.72,Consumer Services,Other Consumer Services,Small Cap,0.4172432591373143,25.18,-0.03759661733116482,0.1361277425656422,0.020366599410936104,0.3191831505585734,-0.4952535625310843,-0.1518288958702635,0.20348844147750444,-0.16543438191678317,0.16219110710520113,0.08381842307789666
198,AREC,American Resources Corporation,15582337.95,Consumer Services,Other Consumer Services,Micro Cap,1.4531745111707113,0.49,,,,,,,,,,
199,AMRB,American River Bankshares,87146530.03,Finance,Major Banks,Micro Cap,0.3108220605453678,15.5973,0.08484248786935233,-0.07264993109827378,0.022410001498103238,0.4281663599771932,0.12314228445378328,-0.003174643021423118,0.3675831440553936,0.5186814072711963,-0.24166674280777967,-0.23664124557514998
200,AMSWA,"American Software, Inc.",473867928.39,Technology,Computer Software: Prepackaged Software,Small Cap,0.263879731247968,14.9325,0.48705196929790917,-0.07076367640673209,0.18730273127121477,0.07075779675930427,0.1781848103410093,-0.03727586720149845,0.2857326055307339,-0.10915921788853544,0.4466512453817879,0.21540726886778772
201,AMSC,American Superconductor Corporation,171511848.44,Consumer Durables,Metal Fabrications,Micro Cap,0.5734602165110506,7.65,-0.2959641100268209,2.0716251424271825,-0.5074626633911339,0.1569858740919321,-0.13918921574786913,-0.548780471494267,-0.3740458343143075,-0.28997290841398127,-0.870933884877104,-0.3009780100330456
202,AMWD,American Woodmark Corporation,1911457949.12,Basic Industries,Forest Products,Small Cap,0.29687022597029344,112.47,0.8769756027913609,-0.5725143930504739,0.7308970099667773,-0.05913982443617316,0.9777449572935948,0.023020487617335883,0.420920173002419,1.0366032214923284,-0.4381507814908695,0.27040763544809643
203,CRMT,"America&#39;s Car-Mart, Inc.",723558140.55,Consumer Durables,Automotive Aftermarket,Small Cap,0.3146508124373667,107.76,0.5135956974635869,0.6226202569388615,0.020571463448660676,0.6391906753307506,-0.5,0.2640303492006253,0.042201358962349556,0.03420112665009012,0.44682423986557285,0.028484618388651795
204,ABCB,Ameris Bancorp,3032341284.09,Finance,Major Banks,Mid Cap,0.2502024983087545,40.37,0.360598899403509,-0.3369049895909282,0.11499632134453686,0.2938703588953986,0.33505606285534517,0.22248241195309038,0.6901525353593574,0.21498006186805863,-0.02466793784242416,0.4904542682079496
205,AMSF,"AMERISAFE, Inc.",1324001197.4,Finance,Property-Casualty Insurers,Small Cap,0.19063239031256582,66.08,0.24478609033435417,-0.01174977302325908,0.05709956249762871,0.3039804816116287,0.29040687002751775,0.05072736687698165,0.5640763848752646,0.1720433485004873,0.3285711304918306,-0.026154550987012692
206,ASRV,AmeriServ Financial Inc.,71613773.81199999,Finance,Major Banks,Micro Cap,0.141310365761755,4.16,0.06638541397349917,-0.011668519353900786,0.1383440934105693,0.1744357373277805,0.03509025534975385,0.045734945829965845,0.016510566857837583,0.5435898735164264,0.2341773828507412,-0.053892290607149174
207,ASRVP,AmeriServ Financial Inc.,597651.6,Finance,Major Banks,Micro Cap,0.22720434880952564,27.75,,,,,,,,,,
208,ATLO,Ames National Corporation,250213126.11,Finance,Major Banks,Micro Cap,0.23167204951976994,27.05,0.14321103871782137,-0.04988822971026108,-0.13189197060624003,0.40262466092039073,-0.03323396385152633,0.19510208694255815,0.052447185129028906,0.15393884578426698,-0.07527880444640678,0.05012914749911013
209,AMGN,Amgen Inc.,143489383316.09,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Large Cap,0.20726327879219247,224.865,0.2760108714939564,0.15233074968684357,0.22268263570903724,-0.07556024170339859,0.039554561181129655,0.4233330064642258,0.34796558555375445,0.3683079091706416,0.181733859462885,-0.029520627184612236
210,FOLD,"Amicus Therapeutics, Inc.",2652571798.11,Health Care,Major Pharmaceuticals,Mid Cap,0.4738879680005831,8.855,0.01670144558312403,-0.33425992389559844,1.8953724247074577,-0.48762887753415607,0.1658654044542094,2.5404255457300042,-0.12313438578527114,-0.2209302261109093,-0.2680850645059246,0.1838790366231955
211,AMKR,"Amkor Technology, Inc.",3165136590.0,Technology,Semiconductors,Mid Cap,0.5050665394979552,11.86,0.9817073343588725,-0.3472636996736346,-0.04739336407207895,0.7351974215657764,-0.14366197107425172,0.15823813573943446,0.44575482201602257,-0.0275230180553947,-0.411605907787285,0.03491620186142308
212,AMPH,"Amphastar Pharmaceuticals, Inc.",942515582.16,Health Care,Major Pharmaceuticals,Small Cap,0.3183075969306926,19.74,,,,,,,,,,
213,IBUY,Amplify Online Retail ETF,259201325.0,,,Micro Cap,0.19289041016901629,52.0,,,,,,,,,,
217,ASYS,"Amtech Systems, Inc.",107586729.38,Technology,Industrial Machinery/Components,Micro Cap,0.40701662065553235,7.59,0.5805738445462516,-0.5501489228309828,1.3694116928998161,-0.3210862868036769,-0.38627447588816766,0.46551720594254187,1.1614906758714993,-0.6216216284363933,-0.6616302044548839,1.2719060805655813
218,AMRS,"Amyris, Inc.",313343574.39,Basic Industries,Major Chemicals,Small Cap,1.12618509720093,2.675,-0.07485030132468651,-0.10933335622151696,-0.6575342406100311,-0.5493827097506647,-0.21359224799186738,-0.6105860086612619,0.6955128155490324,-0.7296360624674175,-0.5674662648086887,
219,ADI,"Analog Devices, Inc.",44001084024.43,Technology,Semiconductors,Large Cap,0.2717952836185662,113.69,0.4130950323572411,-0.016391226448186025,0.25301277697182134,0.3495854628814863,0.023858576270474163,0.12149745488392338,0.24697390210336856,0.21264354640665162,-0.02413472975198072,0.22697995770671353
220,ANAB,"AnaptysBio, Inc.",430879328.92,Health Care,Major Pharmaceuticals,Small Cap,1.3853441728048492,14.27,,,,,,,,,,
221,AVXL,Anavex Life Sciences Corp.,185206150.8,Health Care,Biotechnology: Commercial Physical & Biological Resarch,Micro Cap,0.715739975938024,2.905,0.6602564161345805,-0.5155279723855015,-0.1868686874768355,-0.2890484890297922,6.527027161997368,-0.25999999046325684,-0.6835443123929144,-0.3524590139906755,-0.665753425552331,0.6976743876579468
222,ANCN,Anchiano Therapeutics Ltd.,11689107.02,Health Care,Major Pharmaceuticals,Micro Cap,,1.39,,,,,,,,,,
223,ANDA,Andina Acquisition Corp. III,140756350.0,Finance,Business Services,Micro Cap,,10.1,,,,,,,,,,
227,ANGI,ANGI Homeservices Inc.,4691124699.75,Consumer Services,Advertising,Mid Cap,0.4939289104409867,8.845,,,,,,,,,,
228,ANGO,"AngioDynamics, Inc.",582445681.2,Health Care,Medical/Dental Instruments,Small Cap,0.32177761783569736,14.335,-0.20466960276454704,0.21046302926203264,-0.014226536249402066,0.38962111714537473,-0.3613887323957794,0.10780888099767227,0.5614194908819534,-0.25793386497401605,-0.03643457840676578,-0.042367562855161967
229,ANIP,"ANI Pharmaceuticals, Inc.",740814650.95,Health Care,Major Pharmaceuticals,Small Cap,0.4060534934922604,61.47,0.3698355740089816,-0.3014739706827628,0.06318043688290009,0.3432306115036492,-0.19968076686307268,1.8082669125449304,1.7208671561419404,-0.5899999936421711,-0.6951219559472254,0.13103448376659976
